go_id	Evidence	gene_id
GO:0005634	ISO	znf521
GO:0048663	ISO	znf521
GO:0003735	ISO	LOC107381616
GO:0005840	ISO	LOC107381616
GO:0006414	ISO	LOC107381616
GO:0016020	ISO	LOC107381616
GO:0006412	ISO	LOC107381616
GO:0005925	ISO	LOC107381616
GO:0005515	ISO	LOC107381616
GO:0003735	ISO	LOC107381616
GO:0022625	ISO	LOC107381616
GO:0003735	ISO	LOC107381616
GO:0005829	ISO	LOC107381616
GO:0070062	ISO	LOC107381616
GO:0019083	ISO	LOC107381616
GO:0006413	ISO	LOC107381616
GO:0000184	ISO	LOC107381616
GO:0006614	ISO	LOC107381616
GO:0022625	ISO	LOC107381616
GO:0005524	ISO	smc2
GO:0005515	ISO	smc2
GO:0005694	ISO	smc2
GO:0051276	ISO	smc2
GO:0005634	ISO	smc2
GO:0005634	ISO	smc2
GO:0005737	ISO	smc2
GO:0005737	ISO	smc2
GO:0000166	ISO	smc2
GO:0005654	ISO	smc2
GO:0005730	ISO	smc2
GO:0051301	ISO	smc2
GO:0005515	ISO	smc2
GO:0007049	ISO	smc2
GO:0005654	ISO	smc2
GO:0005829	ISO	smc2
GO:0070062	ISO	smc2
GO:0030261	ISO	smc2
GO:0000228	ISO	smc2
GO:0000793	ISO	smc2
GO:0007076	ISO	smc2
GO:0007076	ISO	smc2
GO:0000796	ISO	smc2
GO:0000797	ISO	smc2
GO:0003697	ISO	smc2
GO:0010032	ISO	smc2
GO:0045132	ISO	smc2
GO:0051383	ISO	smc2
GO:0000793	ISO	smc2
GO:0000796	ISO	smc2
GO:0005515	ISO	dvl2
GO:0035556	ISO	dvl2
GO:0016055	ISO	dvl2
GO:0051091	ISO	dvl2
GO:0005737	ISO	dvl2
GO:0001934	ISO	dvl2
GO:0003151	ISO	dvl2
GO:0043507	ISO	dvl2
GO:0043507	ISO	dvl2
GO:0045893	ISO	dvl2
GO:0005634	ISO	dvl2
GO:0005634	ISO	dvl2
GO:0005737	ISO	dvl2
GO:0016020	ISO	dvl2
GO:0005654	ISO	dvl2
GO:0005829	ISO	dvl2
GO:0005886	ISO	dvl2
GO:0005515	ISO	dvl2
GO:0016235	ISO	dvl2
GO:0016604	ISO	dvl2
GO:0007275	ISO	dvl2
GO:0031410	ISO	dvl2
GO:0005829	ISO	dvl2
GO:0042802	ISO	dvl2
GO:0060070	ISO	dvl2
GO:0005829	ISO	dvl2
GO:0006366	ISO	dvl2
GO:0060071	ISO	dvl2
GO:0090090	ISO	dvl2
GO:0061024	ISO	dvl2
GO:0005109	ISO	dvl2
GO:0060070	ISO	dvl2
GO:0060070	ISO	dvl2
GO:0060071	ISO	dvl2
GO:0005109	ISO	dvl2
GO:0005109	ISO	dvl2
GO:0035567	ISO	dvl2
GO:0060071	ISO	dvl2
GO:0090179	ISO	dvl2
GO:0150012	ISO	dvl2
GO:1904886	ISO	dvl2
GO:0005109	ISO	dvl2
GO:0019901	ISO	dvl2
GO:0019904	ISO	dvl2
GO:0030674	ISO	dvl2
GO:0042802	ISO	dvl2
GO:0043621	ISO	dvl2
GO:0048365	ISO	dvl2
GO:0001843	ISO	dvl2
GO:0001843	ISO	dvl2
GO:0003007	ISO	dvl2
GO:0003151	ISO	dvl2
GO:0007379	ISO	dvl2
GO:0007379	ISO	dvl2
GO:0007507	ISO	dvl2
GO:0007507	ISO	dvl2
GO:0022007	ISO	dvl2
GO:0034613	ISO	dvl2
GO:0035282	ISO	dvl2
GO:0035329	ISO	dvl2
GO:0035567	ISO	dvl2
GO:0043507	ISO	dvl2
GO:0043547	ISO	dvl2
GO:0044340	ISO	dvl2
GO:0060029	ISO	dvl2
GO:0060070	ISO	dvl2
GO:0060071	ISO	dvl2
GO:0061098	ISO	dvl2
GO:0090103	ISO	dvl2
GO:0090179	ISO	dvl2
GO:0150012	ISO	dvl2
GO:0016328	ISO	dvl2
GO:0030136	ISO	dvl2
GO:0031410	ISO	dvl2
GO:0045177	ISO	dvl2
GO:0045334	ISO	dvl2
GO:0005525	ISO	rab12
GO:0003924	ISO	rab12
GO:0032482	ISO	rab12
GO:0016020	ISO	rab12
GO:0015031	ISO	rab12
GO:0000166	ISO	rab12
GO:0005768	ISO	rab12
GO:0005794	ISO	rab12
GO:0005765	ISO	rab12
GO:0005515	ISO	rab12
GO:0031410	ISO	rab12
GO:0006914	ISO	rab12
GO:0000139	ISO	rab12
GO:0005764	ISO	rab12
GO:0005764	ISO	rab12
GO:0005886	ISO	rab12
GO:0006886	ISO	rab12
GO:0005776	ISO	rab12
GO:0005829	ISO	rab12
GO:0003924	ISO	rab12
GO:0008333	ISO	rab12
GO:0044257	ISO	rab12
GO:0032482	ISO	rab12
GO:0012505	ISO	rab12
GO:0009306	ISO	rab12
GO:0055038	ISO	rab12
GO:0055038	ISO	rab12
GO:0005768	ISO	rab12
GO:0008021	ISO	rab12
GO:0019003	ISO	rab12
GO:0072659	ISO	rab12
GO:0017157	ISO	rab12
GO:0030140	ISO	rab12
GO:0006904	ISO	rab12
GO:0055038	ISO	rab12
GO:0032869	ISO	rab12
GO:0048210	ISO	rab12
GO:0008333	ISO	rab12
GO:0016239	ISO	rab12
GO:0044257	ISO	rab12
GO:0071346	ISO	rab12
GO:0045335	ISO	rab12
GO:0005737	ISO	csgr13h12orf4
GO:0005737	ISO	csgr13h12orf4
GO:0043304	ISO	csgr13h12orf4
GO:0043304	ISO	csgr13h12orf4
GO:0006355	ISO	LOC107373119
GO:0003676	ISO	LOC107373119
GO:0005634	ISO	LOC107373119
GO:0046872	ISO	LOC107373119
GO:0005654	ISO	LOC107373119
GO:0003677	ISO	LOC107373119
GO:0005654	ISO	LOC107373119
GO:0007275	ISO	LOC107373119
GO:0006367	ISO	LOC107373119
GO:0003700	ISO	LOC107373119
GO:0006355	ISO	LOC107373119
GO:0005737	ISO	disc1
GO:0005739	ISO	disc1
GO:0005856	ISO	disc1
GO:0045111	ISO	disc1
GO:0005515	ISO	disc1
GO:0007275	ISO	disc1
GO:0016055	ISO	disc1
GO:0030054	ISO	disc1
GO:0005874	ISO	disc1
GO:0030177	ISO	disc1
GO:0045202	ISO	disc1
GO:0005813	ISO	disc1
GO:0005815	ISO	disc1
GO:0007399	ISO	disc1
GO:0014069	ISO	disc1
GO:0000226	ISO	disc1
GO:0005739	ISO	disc1
GO:0001764	ISO	disc1
GO:0032091	ISO	disc1
GO:0002052	ISO	disc1
GO:1905515	ISO	disc1
GO:0097546	ISO	disc1
GO:0019894	ISO	disc1
GO:0044877	ISO	disc1
GO:0060090	ISO	disc1
GO:0001764	ISO	disc1
GO:0001954	ISO	disc1
GO:0002052	ISO	disc1
GO:0010975	ISO	disc1
GO:0010976	ISO	disc1
GO:0021799	ISO	disc1
GO:0021846	ISO	disc1
GO:0021852	ISO	disc1
GO:0030177	ISO	disc1
GO:0031929	ISO	disc1
GO:0032091	ISO	disc1
GO:0034613	ISO	disc1
GO:0045773	ISO	disc1
GO:0051560	ISO	disc1
GO:0051602	ISO	disc1
GO:0051966	ISO	disc1
GO:0060070	ISO	disc1
GO:0060271	ISO	disc1
GO:0060998	ISO	disc1
GO:0071539	ISO	disc1
GO:0090128	ISO	disc1
GO:1905515	ISO	disc1
GO:2000060	ISO	disc1
GO:0005634	ISO	disc1
GO:0005783	ISO	disc1
GO:0005813	ISO	disc1
GO:0005829	ISO	disc1
GO:0005871	ISO	disc1
GO:0008021	ISO	disc1
GO:0030286	ISO	disc1
GO:0030424	ISO	disc1
GO:0036064	ISO	disc1
GO:0044297	ISO	disc1
GO:0048471	ISO	disc1
GO:0090724	ISO	disc1
GO:0003723	ISO	thoc5
GO:0006397	ISO	thoc5
GO:0008380	ISO	thoc5
GO:0051028	ISO	thoc5
GO:0005634	ISO	thoc5
GO:0005634	ISO	thoc5
GO:0005737	ISO	thoc5
GO:0005654	ISO	thoc5
GO:0005515	ISO	thoc5
GO:0030154	ISO	thoc5
GO:0006406	ISO	thoc5
GO:0003729	ISO	thoc5
GO:0005654	ISO	thoc5
GO:0000784	ISO	thoc5
GO:0006406	ISO	thoc5
GO:0006405	ISO	thoc5
GO:0031124	ISO	thoc5
GO:0032786	ISO	thoc5
GO:0006406	ISO	thoc5
GO:0032786	ISO	thoc5
GO:0000346	ISO	thoc5
GO:0030224	ISO	thoc5
GO:0046784	ISO	thoc5
GO:0060215	ISO	thoc5
GO:2000002	ISO	thoc5
GO:0000347	ISO	thoc5
GO:0000445	ISO	thoc5
GO:0000445	ISO	thoc5
GO:0003677	ISO	LOC107375473
GO:0006355	ISO	LOC107375473
GO:0043565	ISO	LOC107375473
GO:0000981	ISO	LOC107375473
GO:0021983	ISO	LOC107375473
GO:0005634	ISO	LOC107375473
GO:0005515	ISO	LOC107375473
GO:0000981	ISO	LOC107375473
GO:0000981	ISO	LOC107375473
GO:0000790	ISO	LOC107375473
GO:0007417	ISO	LOC107375473
GO:0000978	ISO	LOC107375473
GO:0001227	ISO	LOC107375473
GO:0001228	ISO	LOC107375473
GO:0003682	ISO	LOC107375473
GO:0008013	ISO	LOC107375473
GO:0008022	ISO	LOC107375473
GO:0000122	ISO	LOC107375473
GO:0001568	ISO	LOC107375473
GO:0009887	ISO	LOC107375473
GO:0009953	ISO	LOC107375473
GO:0016477	ISO	LOC107375473
GO:0021979	ISO	LOC107375473
GO:0021984	ISO	LOC107375473
GO:0043066	ISO	LOC107375473
GO:0045944	ISO	LOC107375473
GO:0048732	ISO	LOC107375473
GO:0048850	ISO	LOC107375473
GO:0060070	ISO	LOC107375473
GO:0060126	ISO	LOC107375473
GO:0005667	ISO	LOC107375473
GO:0003677	ISO	LOC107380953
GO:0003676	ISO	LOC107380953
GO:0005634	ISO	LOC107380953
GO:0005634	ISO	LOC107380953
GO:0046872	ISO	LOC107380953
GO:0007275	ISO	LOC107380953
GO:0006355	ISO	LOC107380953
GO:0030154	ISO	LOC107380953
GO:0007283	ISO	LOC107380953
GO:0005634	ISO	LOC107380953
GO:0006357	ISO	LOC107380953
GO:0003700	ISO	LOC107380953
GO:0000981	ISO	LOC107380953
GO:0008134	ISO	LOC107380953
GO:0044212	ISO	LOC107380953
GO:0000118	ISO	LOC107380953
GO:0000118	ISO	LOC107380953
GO:0000118	ISO	LOC107380953
GO:0016020	ISO	LOC107382352
GO:0022857	ISO	LOC107382352
GO:0055085	ISO	LOC107382352
GO:0016021	ISO	LOC107382352
GO:0015293	ISO	LOC107382352
GO:0006811	ISO	LOC107382352
GO:0005886	ISO	LOC107382352
GO:0006814	ISO	LOC107382352
GO:0006915	ISO	LOC107382352
GO:0005886	ISO	LOC107382352
GO:0070062	ISO	LOC107382352
GO:0035873	ISO	LOC107382352
GO:1903825	ISO	LOC107382352
GO:0016324	ISO	LOC107382352
GO:0006811	ISO	LOC107382352
GO:0034356	ISO	LOC107382352
GO:0005343	ISO	LOC107382352
GO:0008028	ISO	LOC107382352
GO:0015129	ISO	LOC107382352
GO:0015552	ISO	LOC107382352
GO:0015636	ISO	LOC107382352
GO:0022803	ISO	LOC107382352
GO:0140161	ISO	LOC107382352
GO:0015718	ISO	LOC107382352
GO:0015730	ISO	LOC107382352
GO:0015913	ISO	LOC107382352
GO:0007186	ISO	LOC107380570
GO:0016021	ISO	LOC107380570
GO:0004930	ISO	LOC107380570
GO:0005623	ISO	LOC107380570
GO:0016020	ISO	LOC107380570
GO:0046872	ISO	LOC107380570
GO:0042803	ISO	LOC107380570
GO:0005886	ISO	LOC107380570
GO:0005515	ISO	LOC107380570
GO:0007165	ISO	LOC107380570
GO:0004930	ISO	LOC107380570
GO:0007186	ISO	LOC107380570
GO:0007186	ISO	LOC107380570
GO:0005509	ISO	LOC107380570
GO:0005886	ISO	LOC107380570
GO:0005887	ISO	LOC107380570
GO:0005887	ISO	LOC107380570
GO:0005509	ISO	LOC107380570
GO:0038023	ISO	LOC107380570
GO:0007186	ISO	LOC107380570
GO:0004930	ISO	LOC107380570
GO:0004930	ISO	LOC107380570
GO:0005887	ISO	LOC107380570
GO:0004435	ISO	LOC107380570
GO:0009653	ISO	LOC107380570
GO:0006874	ISO	LOC107380570
GO:0006874	ISO	LOC107380570
GO:0001503	ISO	LOC107380570
GO:0006874	ISO	LOC107380570
GO:0016597	ISO	LOC107380570
GO:0005513	ISO	LOC107380570
GO:0005513	ISO	LOC107380570
GO:0005513	ISO	LOC107380570
GO:0007635	ISO	LOC107380570
GO:0051924	ISO	LOC107380570
GO:0070509	ISO	LOC107380570
GO:0005178	ISO	LOC107380570
GO:0019901	ISO	LOC107380570
GO:0044325	ISO	LOC107380570
GO:0001503	ISO	LOC107380570
GO:0002931	ISO	LOC107380570
GO:0005513	ISO	LOC107380570
GO:0006874	ISO	LOC107380570
GO:0006915	ISO	LOC107380570
GO:0007193	ISO	LOC107380570
GO:0007200	ISO	LOC107380570
GO:0007254	ISO	LOC107380570
GO:0008284	ISO	LOC107380570
GO:0010038	ISO	LOC107380570
GO:0010628	ISO	LOC107380570
GO:0014070	ISO	LOC107380570
GO:0032024	ISO	LOC107380570
GO:0032781	ISO	LOC107380570
GO:0032782	ISO	LOC107380570
GO:0035729	ISO	LOC107380570
GO:0042311	ISO	LOC107380570
GO:0045907	ISO	LOC107380570
GO:0048754	ISO	LOC107380570
GO:0050927	ISO	LOC107380570
GO:0051592	ISO	LOC107380570
GO:0051924	ISO	LOC107380570
GO:0060613	ISO	LOC107380570
GO:0070374	ISO	LOC107380570
GO:0071305	ISO	LOC107380570
GO:0071333	ISO	LOC107380570
GO:0071404	ISO	LOC107380570
GO:0071456	ISO	LOC107380570
GO:0071774	ISO	LOC107380570
GO:0090280	ISO	LOC107380570
GO:1901653	ISO	LOC107380570
GO:1902476	ISO	LOC107380570
GO:0005634	ISO	LOC107380570
GO:0005737	ISO	LOC107380570
GO:0009986	ISO	LOC107380570
GO:0016323	ISO	LOC107380570
GO:0016324	ISO	LOC107380570
GO:0030424	ISO	LOC107380570
GO:0043005	ISO	LOC107380570
GO:0043025	ISO	LOC107380570
GO:0043679	ISO	LOC107380570
GO:0003677	ISO	hoxc9
GO:0006355	ISO	hoxc9
GO:0005634	ISO	hoxc9
GO:0043565	ISO	hoxc9
GO:0006351	ISO	hoxc9
GO:0005654	ISO	hoxc9
GO:0005515	ISO	hoxc9
GO:0016235	ISO	hoxc9
GO:0007275	ISO	hoxc9
GO:0009952	ISO	hoxc9
GO:0048704	ISO	hoxc9
GO:0048706	ISO	hoxc9
GO:0005634	ISO	hoxc9
GO:0003700	ISO	hoxc9
GO:0000978	ISO	hoxc9
GO:0045944	ISO	hoxc9
GO:0000981	ISO	hoxc9
GO:0000981	ISO	hoxc9
GO:0000790	ISO	hoxc9
GO:0009952	ISO	hoxc9
GO:0009954	ISO	hoxc9
GO:0048704	ISO	hoxc9
GO:0005634	ISO	LOC107376808
GO:0003676	ISO	LOC107376808
GO:0006357	ISO	LOC107376808
GO:0043065	ISO	LOC107376808
GO:0000981	ISO	LOC107376808
GO:0045665	ISO	LOC107376808
GO:0050768	ISO	LOC107376808
GO:0005634	ISO	LOC107376808
GO:0005634	ISO	LOC107376808
GO:0005634	ISO	LOC107376808
GO:0005737	ISO	LOC107376808
GO:0005737	ISO	LOC107376808
GO:0046872	ISO	LOC107376808
GO:0005654	ISO	LOC107376808
GO:0005829	ISO	LOC107376808
GO:0003700	ISO	LOC107376808
GO:0005515	ISO	LOC107376808
GO:0045893	ISO	LOC107376808
GO:0005634	ISO	LOC107376808
GO:0000122	ISO	LOC107376808
GO:0000122	ISO	LOC107376808
GO:0005654	ISO	LOC107376808
GO:0008285	ISO	LOC107376808
GO:0010468	ISO	LOC107376808
GO:0003682	ISO	LOC107376808
GO:0001666	ISO	LOC107376808
GO:0043065	ISO	LOC107376808
GO:0000381	ISO	LOC107376808
GO:0006355	ISO	LOC107376808
GO:0000976	ISO	LOC107376808
GO:0010629	ISO	LOC107376808
GO:0045955	ISO	LOC107376808
GO:0008134	ISO	LOC107376808
GO:0044212	ISO	LOC107376808
GO:0045892	ISO	LOC107376808
GO:0045892	ISO	LOC107376808
GO:0045892	ISO	LOC107376808
GO:0000978	ISO	LOC107376808
GO:0035690	ISO	LOC107376808
GO:0045665	ISO	LOC107376808
GO:0045665	ISO	LOC107376808
GO:0097150	ISO	LOC107376808
GO:0043280	ISO	LOC107376808
GO:0001227	ISO	LOC107376808
GO:0002931	ISO	LOC107376808
GO:0017053	ISO	LOC107376808
GO:1903203	ISO	LOC107376808
GO:0017053	ISO	LOC107376808
GO:1902459	ISO	LOC107376808
GO:0071385	ISO	LOC107376808
GO:0043922	ISO	LOC107376808
GO:0046676	ISO	LOC107376808
GO:0045666	ISO	LOC107376808
GO:0045667	ISO	LOC107376808
GO:0050768	ISO	LOC107376808
GO:0035019	ISO	LOC107376808
GO:0000976	ISO	LOC107376808
GO:0000979	ISO	LOC107376808
GO:0001227	ISO	LOC107376808
GO:0003677	ISO	LOC107376808
GO:0003682	ISO	LOC107376808
GO:0043565	ISO	LOC107376808
GO:0000381	ISO	LOC107376808
GO:0002244	ISO	LOC107376808
GO:0010468	ISO	LOC107376808
GO:0010629	ISO	LOC107376808
GO:0032348	ISO	LOC107376808
GO:0035019	ISO	LOC107376808
GO:0045666	ISO	LOC107376808
GO:0045667	ISO	LOC107376808
GO:0045892	ISO	LOC107376808
GO:0060379	ISO	LOC107376808
GO:0060379	ISO	LOC107376808
GO:0070933	ISO	LOC107376808
GO:0071257	ISO	LOC107376808
GO:0097150	ISO	LOC107376808
GO:0099563	ISO	LOC107376808
GO:1903204	ISO	LOC107376808
GO:1903223	ISO	LOC107376808
GO:2000065	ISO	LOC107376808
GO:2000706	ISO	LOC107376808
GO:2000740	ISO	LOC107376808
GO:2000798	ISO	LOC107376808
GO:0005829	ISO	LOC107376808
GO:0017053	ISO	LOC107376808
GO:0016021	ISO	LOC107390468
GO:0007155	ISO	LOC107390468
GO:0005634	ISO	LOC107390468
GO:0005737	ISO	LOC107390468
GO:0016020	ISO	LOC107390468
GO:0005886	ISO	LOC107390468
GO:0042995	ISO	LOC107390468
GO:0030054	ISO	LOC107390468
GO:0009986	ISO	LOC107390468
GO:0005923	ISO	LOC107390468
GO:0070062	ISO	LOC107390468
GO:0003674	ISO	LOC107390468
GO:0044267	ISO	LOC107390468
GO:0043687	ISO	LOC107390468
GO:0016032	ISO	LOC107390468
GO:0060170	ISO	LOC107390468
GO:0005788	ISO	LOC107390468
GO:0060857	ISO	LOC107390468
GO:0060857	ISO	LOC107390468
GO:0009986	ISO	LOC107390468
GO:0046854	ISO	pik3c3
GO:0016301	ISO	pik3c3
GO:0016303	ISO	pik3c3
GO:0048015	ISO	pik3c3
GO:0016020	ISO	pik3c3
GO:0000166	ISO	pik3c3
GO:0005524	ISO	pik3c3
GO:0016740	ISO	pik3c3
GO:0016310	ISO	pik3c3
GO:0005768	ISO	pik3c3
GO:0051301	ISO	pik3c3
GO:0005515	ISO	pik3c3
GO:0007049	ISO	pik3c3
GO:0031410	ISO	pik3c3
GO:0006914	ISO	pik3c3
GO:0030496	ISO	pik3c3
GO:0030496	ISO	pik3c3
GO:0005737	ISO	pik3c3
GO:0005776	ISO	pik3c3
GO:0016020	ISO	pik3c3
GO:0016303	ISO	pik3c3
GO:0035004	ISO	pik3c3
GO:0005829	ISO	pik3c3
GO:0045022	ISO	pik3c3
GO:0005930	ISO	pik3c3
GO:0000045	ISO	pik3c3
GO:0006897	ISO	pik3c3
GO:0005770	ISO	pik3c3
GO:0005770	ISO	pik3c3
GO:0006914	ISO	pik3c3
GO:0000407	ISO	pik3c3
GO:0034271	ISO	pik3c3
GO:0034272	ISO	pik3c3
GO:0046854	ISO	pik3c3
GO:0005768	ISO	pik3c3
GO:0030670	ISO	pik3c3
GO:0016301	ISO	pik3c3
GO:0016303	ISO	pik3c3
GO:0052742	ISO	pik3c3
GO:0006661	ISO	pik3c3
GO:0036092	ISO	pik3c3
GO:0048015	ISO	pik3c3
GO:0016303	ISO	pik3c3
GO:0005777	ISO	pik3c3
GO:0042149	ISO	pik3c3
GO:0034162	ISO	pik3c3
GO:0032465	ISO	pik3c3
GO:0016236	ISO	pik3c3
GO:0006497	ISO	pik3c3
GO:0044754	ISO	pik3c3
GO:0016236	ISO	pik3c3
GO:0035032	ISO	pik3c3
GO:0004672	ISO	pik3c3
GO:0000045	ISO	pik3c3
GO:0006468	ISO	pik3c3
GO:0007032	ISO	pik3c3
GO:0009267	ISO	pik3c3
GO:0016236	ISO	pik3c3
GO:0016485	ISO	pik3c3
GO:0030242	ISO	pik3c3
GO:0034497	ISO	pik3c3
GO:0036092	ISO	pik3c3
GO:0042149	ISO	pik3c3
GO:0043201	ISO	pik3c3
GO:0050708	ISO	pik3c3
GO:0035032	ISO	pik3c3
GO:0045335	ISO	pik3c3
GO:0003676	ISO	hnrnpa3
GO:0005634	ISO	hnrnpa3
GO:0003723	ISO	hnrnpa3
GO:0003723	ISO	hnrnpa3
GO:0006397	ISO	hnrnpa3
GO:0008380	ISO	hnrnpa3
GO:0051028	ISO	hnrnpa3
GO:0005634	ISO	hnrnpa3
GO:0005737	ISO	hnrnpa3
GO:0016020	ISO	hnrnpa3
GO:0005654	ISO	hnrnpa3
GO:0005515	ISO	hnrnpa3
GO:0005681	ISO	hnrnpa3
GO:0000398	ISO	hnrnpa3
GO:0071013	ISO	hnrnpa3
GO:0005634	ISO	hnrnpa3
GO:0003723	ISO	hnrnpa3
GO:0003729	ISO	hnrnpa3
GO:0005654	ISO	hnrnpa3
GO:0070062	ISO	hnrnpa3
GO:0051252	ISO	hnrnpa3
GO:1990904	ISO	hnrnpa3
GO:0016032	ISO	hnrnpa3
GO:1990904	ISO	hnrnpa3
GO:0019904	ISO	hnrnpa3
GO:0005737	ISO	hnrnpa3
GO:0032212	ISO	hnrnpa3
GO:0000398	ISO	hnrnpa3
GO:1903936	ISO	hnrnpa3
GO:0008543	ISO	hnrnpa3
GO:0016070	ISO	hnrnpa3
GO:0061752	ISO	hnrnpa3
GO:0005681	ISO	hnrnpa3
GO:0032211	ISO	hnrnpa3
GO:0003697	ISO	hnrnpa3
GO:0003727	ISO	hnrnpa3
GO:0035198	ISO	hnrnpa3
GO:0036002	ISO	hnrnpa3
GO:0098505	ISO	hnrnpa3
GO:0000381	ISO	hnrnpa3
GO:0006405	ISO	hnrnpa3
GO:0042149	ISO	hnrnpa3
GO:0051168	ISO	hnrnpa3
GO:0051170	ISO	hnrnpa3
GO:0005515	ISO	zyg11b
GO:0031462	ISO	zyg11b
GO:0005515	ISO	zyg11b
GO:0031462	ISO	zyg11b
GO:0006515	ISO	zyg11b
GO:0032436	ISO	zyg11b
GO:0031462	ISO	zyg11b
GO:0009966	ISO	LOC107381151
GO:0046658	ISO	LOC107381151
GO:0062023	ISO	LOC107381151
GO:0005634	ISO	LOC107381151
GO:0016020	ISO	LOC107381151
GO:0005615	ISO	LOC107381151
GO:0005886	ISO	LOC107381151
GO:0005576	ISO	LOC107381151
GO:0005886	ISO	LOC107381151
GO:0005515	ISO	LOC107381151
GO:0031225	ISO	LOC107381151
GO:0009986	ISO	LOC107381151
GO:0045202	ISO	LOC107381151
GO:0016477	ISO	LOC107381151
GO:0016477	ISO	LOC107381151
GO:0005576	ISO	LOC107381151
GO:0043202	ISO	LOC107381151
GO:0001523	ISO	LOC107381151
GO:0006024	ISO	LOC107381151
GO:0006027	ISO	LOC107381151
GO:0005796	ISO	LOC107381151
GO:1904929	ISO	LOC107381151
GO:0060071	ISO	LOC107381151
GO:0098696	ISO	LOC107381151
GO:0099560	ISO	LOC107381151
GO:1905475	ISO	LOC107381151
GO:1905606	ISO	LOC107381151
GO:0098696	ISO	LOC107381151
GO:0098978	ISO	LOC107381151
GO:0008083	ISO	bmp5
GO:0005615	ISO	bmp5
GO:0008284	ISO	bmp5
GO:0008285	ISO	bmp5
GO:0045944	ISO	bmp5
GO:0043569	ISO	bmp5
GO:0010719	ISO	bmp5
GO:0007165	ISO	bmp5
GO:0005615	ISO	bmp5
GO:0005576	ISO	bmp5
GO:0007275	ISO	bmp5
GO:0005125	ISO	bmp5
GO:0030154	ISO	bmp5
GO:0051216	ISO	bmp5
GO:0005615	ISO	bmp5
GO:0005575	ISO	bmp5
GO:0001501	ISO	bmp5
GO:0060037	ISO	bmp5
GO:0060395	ISO	bmp5
GO:0001501	ISO	bmp5
GO:0003272	ISO	bmp5
GO:0003344	ISO	bmp5
GO:0007389	ISO	bmp5
GO:0021502	ISO	bmp5
GO:0030539	ISO	bmp5
GO:0030902	ISO	bmp5
GO:0043583	ISO	bmp5
GO:0048738	ISO	bmp5
GO:0060037	ISO	bmp5
GO:0060411	ISO	bmp5
GO:0060710	ISO	bmp5
GO:0061384	ISO	bmp5
GO:0097065	ISO	bmp5
GO:1905069	ISO	bmp5
GO:0031982	ISO	bmp5
GO:0001503	ISO	bmp5
GO:0030509	ISO	bmp5
GO:0005125	ISO	bmp5
GO:0010862	ISO	bmp5
GO:1902042	ISO	bmp5
GO:0031982	ISO	bmp5
GO:1900006	ISO	bmp5
GO:0071676	ISO	bmp5
GO:0010862	ISO	bmp5
GO:0060411	ISO	bmp5
GO:0050679	ISO	bmp5
GO:0048738	ISO	bmp5
GO:0070700	ISO	bmp5
GO:0070700	ISO	bmp5
GO:0010894	ISO	bmp5
GO:0032348	ISO	bmp5
GO:2000065	ISO	bmp5
GO:0003323	ISO	bmp5
GO:0003272	ISO	bmp5
GO:0003344	ISO	bmp5
GO:0021502	ISO	bmp5
GO:0030902	ISO	bmp5
GO:0060710	ISO	bmp5
GO:0061384	ISO	bmp5
GO:1905069	ISO	bmp5
GO:0005515	ISO	LOC107384974
GO:0005096	ISO	LOC107384974
GO:0043547	ISO	LOC107384974
GO:0005737	ISO	LOC107384974
GO:0016020	ISO	LOC107384974
GO:0046872	ISO	LOC107384974
GO:0005515	ISO	LOC107384974
GO:0005096	ISO	LOC107384974
GO:0060271	ISO	LOC107384974
GO:0005829	ISO	LOC107384974
GO:0045296	ISO	LOC107384974
GO:0030030	ISO	LOC107384974
GO:0060271	ISO	LOC107384974
GO:0031253	ISO	LOC107384974
GO:1903527	ISO	LOC107384974
GO:0002102	ISO	LOC107384974
GO:0001786	ISO	LOC107384974
GO:0005546	ISO	LOC107384974
GO:0005547	ISO	LOC107384974
GO:0061000	ISO	LOC107384974
GO:0071803	ISO	LOC107384974
GO:1903527	ISO	LOC107384974
GO:0002102	ISO	LOC107384974
GO:0043197	ISO	LOC107384974
GO:0003677	ISO	hoxb2
GO:0006355	ISO	hoxb2
GO:0003700	ISO	hoxb2
GO:0043565	ISO	hoxb2
GO:0005634	ISO	hoxb2
GO:0016607	ISO	hoxb2
GO:0005654	ISO	hoxb2
GO:0005829	ISO	hoxb2
GO:0007275	ISO	hoxb2
GO:0005634	ISO	hoxb2
GO:0003700	ISO	hoxb2
GO:0000978	ISO	hoxb2
GO:0045944	ISO	hoxb2
GO:0000122	ISO	hoxb2
GO:0000981	ISO	hoxb2
GO:0000981	ISO	hoxb2
GO:0000790	ISO	hoxb2
GO:0005654	ISO	hoxb2
GO:0001228	ISO	hoxb2
GO:0043565	ISO	hoxb2
GO:0045944	ISO	hoxb2
GO:0007275	ISO	hoxb2
GO:0008015	ISO	hoxb2
GO:0002011	ISO	hoxb2
GO:0009952	ISO	hoxb2
GO:0009953	ISO	hoxb2
GO:0021569	ISO	hoxb2
GO:0021570	ISO	hoxb2
GO:0021612	ISO	hoxb2
GO:0048704	ISO	hoxb2
GO:0048705	ISO	hoxb2
GO:0048857	ISO	hoxb2
GO:0003723	ISO	csgr17h1orf52
GO:0005654	ISO	csgr17h1orf52
GO:0016021	ISO	LOC107387310
GO:0005783	ISO	LOC107387310
GO:0009922	ISO	LOC107387310
GO:0019367	ISO	LOC107387310
